CropSeqID	startDay	endDay	FOMCStoredStart	HUMCStoredStart	ROMCStoredStart	BiocharCStoredStart	FOMnStoredStart	HUMnStoredStart	ROMnStoredStart	FOMC_InputThisCrop	HUMC_InputThisCrop	BiocharC_InputThisCrop	CO2Emission	balance	FOMCStoredEnd	HUMCStoredEnd	ROMCStoredEnd	BiocharCStoredEnd	SoilOrganicCarbon	FOMnStoredEnd	HUMnStoredEnd	ROMnStoredEnd	Total_soil_N	FOMNInput	HUMNInput	Nmin	Org_N_leached	NStart	Nend	FOMnmineralised
CropSeqID	day	day	MgC/ha	MgC/ha	MgC/ha	MgC/ha	MgN/ha	MgN/ha	MgN/ha	MgC/ha/period	MgC/ha/period	MgC/ha/period	MgC/ha/period	MgC/ha/period	MgC/ha	MgC/ha	MgC/ha	MgC/ha	MgC/ha	MgN/ha	MgN/ha	MgN/ha	MgN/ha	MgN/ha/period	MgN/ha/period	MgN/ha/period	MgN/ha/period	MgN/ha	MgN/ha	MgN/ha/period
1	16380	16744	2.51558574787225E-99	1971.10304814968	77201.8226210406	0	1.69944487968346E-48	164.258587345807	6433.48521842005	0	0	0	72.2132432510646	1.30967237055302E-10	4.88628348243215E-100	1923.47515240983	77177.2372735293	0	79100.7124259391	7.5821985012124E-49	160.289596034153	6431.43643946077	6591.72603549492	0	0	6.0177702709334	0	6597.74380576586	6591.72603549492	0
1	16745	17109	4.88628348243215E-100	1923.47515240983	77177.2372735293	0	7.5821985012124E-49	160.289596034153	6431.43643946077	0	0	0	71.0761403359078	-8.73114913702011E-11	9.49112914770807E-101	1876.99782818729	77152.638457416	0	79029.6362856033	3.38285323621177E-49	156.416485682274	6429.386538118	6585.80302380027	0	0	5.923011694651	0	6591.72603549492	6585.80302380027	0
1	17110	17474	9.49112914770807E-101	1876.99782818729	77152.638457416	0	3.38285323621177E-49	156.416485682274	6429.386538118	0	0	0	69.9662971399127	5.82076609134674E-11	1.84355801320587E-101	1831.64329041098	77128.0266980523	0	78959.6699884633	1.50928447546719E-49	152.636940867581	6427.33555817103	6579.97249903861	0	0	5.83052476166449	0	6585.80302380027	6579.97249903861	0
1	17475	17839	1.84355801320587E-101	1831.64329041098	77128.0266980523	0	1.50928447546719E-49	152.636940867581	6427.33555817103	0	0	0	68.8830557977503	-5.82076609134674E-11	3.58092683718272E-102	1787.38442462083	77103.4025080448	0	78890.7869326656	6.73378114950555E-50	148.948702051735	6425.28354233707	6574.2322443888	0	0	5.74025464980696	0	6579.97249903861	6574.2322443888	0
1	17840	18204	3.58092683718272E-102	1787.38442462083	77103.4025080448	0	6.73378114950555E-50	148.948702051735	6425.28354233707	0	0	0	67.8257743083391	1.01863406598568E-10	6.95558740401857E-103	1744.19477079588	77078.7663875613	0	78822.9611583572	3.00432448045422E-50	145.34956423299	6423.23053229678	6568.58009652977	0	0	5.65214785903663	0	6574.2322443888	6568.58009652977	0
1	18205	18569	6.95558740401857E-103	1744.19477079588	77078.7663875613	0	3.00432448045422E-50	145.34956423299	6423.23053229678	0	0	0	66.7938261531658	4.36557456851006E-11	1.35105152700657E-103	1702.0485075719	77054.1188246321	0	78756.167332204	1.34040063287005E-50	141.837375630992	6421.17656871934	6563.01394435033	0	0	5.56615217943545	0	6568.58009652977	6563.01394435033	0
1	18570	18934	1.35105152700657E-103	1702.0485075719	77054.1188246321	0	1.34040063287005E-50	141.837375630992	6421.17656871934	0	0	0	65.7865999230459	-1.30967237055302E-10	2.62427751445822E-104	1660.92043683914	77029.4602954419	0	78690.3807322811	5.98029162231047E-51	138.410036403262	6419.12169128683	6557.53172769009	0	0	5.48221666024256	0	6563.01394435033	6557.53172769009	0
1	18935	19299	2.62427751445822E-104	1660.92043683914	77029.4602954419	0	5.98029162231047E-51	138.410036403262	6419.12169128683	0	0	0	64.8034989545195	0	5.09738412727936E-105	1620.78596871095	77004.7912646156	0	78625.5772333265	2.66814884304669E-51	135.06549739258	6417.06593871796	6552.13143611054	0	0	5.40029157954359	0	6557.53172769009	6552.13143611054	0
1	19300	19664	5.09738412727936E-105	1620.78596871095	77004.7912646156	0	2.66814884304669E-51	135.06549739258	6417.06593871796	0	0	0	63.8439409747134	1.45519152283669E-11	9.90112928017498E-106	1581.62110685461	76980.1121854972	0	78561.7332923518	1.19041310201878E-51	131.801758904551	6415.00934879143	6546.81110769598	0	0	5.32032841456021	0	6552.13143611054	6546.81110769598	0
1	19665	20029	9.90112928017498E-106	1581.62110685461	76980.1121854972	0	1.19041310201878E-51	131.801758904551	6415.00934879143	0	0	0	62.907357754286	-2.91038304567337E-11	1.92318859685695E-106	1543.40243417537	76955.4235004222	0	78498.8259345976	5.31111003876295E-52	128.616869514614	6412.95195836852	6541.56882788313	0	0	5.24227981285367	0	6546.81110769598	6541.56882788313	0
1	20030	20394	1.92318859685695E-106	1543.40243417537	76955.4235004222	0	5.31111003876295E-52	128.616869514614	6412.95195836852	0	0	0	61.9931947693637	5.82076609134674E-11	3.73558655305722E-107	1506.10709884547	76930.7256409827	0	78436.8327398281	2.36958809198439E-52	125.508924903789	6410.89380341522	6536.40272831901	0	0	5.16609956412049	0	6541.56882788313	6536.40272831901	0
1	20395	20759	3.73558655305722E-107	1506.10709884547	76930.7256409827	0	2.36958809198439E-52	125.508924903789	6410.89380341522	0	0	0	61.1009108717256	-5.82076609134674E-11	7.25597076278721E-108	1469.71280066963	76906.0190282868	0	78375.7318289565	1.05720784584308E-52	122.476066722469	6408.8349190239	6531.31098574637	0	0	5.0917425726384	0	6536.40272831901	6531.31098574637	0
1	20760	21124	7.25597076278721E-108	1469.71280066963	76906.0190282868	0	1.05720784584308E-52	122.476066722469	6408.8349190239	0	0	0	60.2299779659002	-1.45519152283669E-11	1.40939279032447E-108	1434.19777777909	76881.3040732115	0	78315.5018509906	4.71680429682194E-53	119.516481481591	6406.77533943429	6526.29182091588	0	0	5.0191648304899	0	6531.31098574637	6526.29182091588	0
1	21125	21489	1.40939279032447E-108	1434.19777777909	76881.3040732115	0	4.71680429682194E-53	119.516481481591	6406.77533943429	0	0	0	59.3798806951237	-1.45519152283669E-11	2.73758980976525E-109	1399.54079364616	76856.5811766493	0	78256.1219702955	2.10443395322675E-53	116.628399470513	6404.71509805411	6521.34349752462	0	0	4.94832339125878	0	6526.29182091588	6521.34349752462	0
