CropSeq	crop_no	day	precip	irrigation	evap	transpire	drainage	waterInSoil	plantwaterInSoil	droughtFactorPlant	droughtFactorSoil	LAI	NO3-N	Canopy
1	99	151	0	0	1.75	0	0.00051034083921337	100.814438577324	0.62735553593715	0.889821556168789	0	0	2.54166954522587E-05	0
1	99	152	0	0	0.639895963347423	0	0	100.174542613977	0	1	0	0	0	0
1	99	153	0	0	0.2625	0	0	99.9120426139766	0	1	0	0	0	0
1	99	154	0	0	0.2625	0	0	99.6495426139766	0	1	0	0	0	0
1	99	155	10.5	0	1.75	0	2.19502841490377	106.204514199073	5.87735553593715	0	0	0	0.109022849125356	0
1	99	156	0	0	1.75	0	0.131701704894225	104.322812494179	4.12735553593715	0.275138921969686	0	0	0.00660192133971257	0
1	99	157	0	0	1.75	0	0.00790210229365201	102.564910391885	2.37735553593715	0.582480239069238	0	0	0.000407290108390942	0
1	99	158	0	0	1.75	0	0.000474126137622193	100.814436265747	0.62735553593715	0.889821556168789	0	0	2.51585620049293E-05	0
1	99	159	0	0	0.639895963347423	0	0	100.1745403024	0	1	0	0	0	0
1	99	160	0	0	0.2625	0	0	99.9120403023998	0	1	0	0	0	0
1	99	161	0	0	0.2625	0	0	99.6495403023999	0	1	0	0	0	0
1	99	162	10.5	0	1.75	0	2.19502624202167	106.204514060378	5.87735553593715	0	0	0	0.115814611737113	0
1	99	163	0	0	1.75	0	0.131701574521298	104.322812485857	4.12735553593715	0.275138921969686	0	0	0.00700820323633093	0
1	99	164	0	0	1.75	0	0.00790209447127509	102.564910391386	2.37735553593715	0.582480239069238	0	0	0.000432053521833627	0
1	99	165	0	0	1.75	0	0.000474125668275036	100.814436265717	0.62735553593715	0.889821556168789	0	0	2.66700485723127E-05	0
1	99	166	0	0	0.639895963347423	0	0	100.17454030237	0	1	0	0	0	0
1	99	167	0	0	0.2625	0	0	99.9120403023699	0	1	0	0	0	0
1	99	168	9.53225806451613	0	2.69	0	0.756095467799964	105.998202899086	5.76289101980812	0	0	0	0.041810383631773	0
1	99	169	0	0	2.69	0	0.0453657280679958	103.262837171018	3.07289101980812	0.460327786667879	0	0	0.00258461462170597	0
1	99	170	0	0	2.69	0	0.00272194368407668	100.570115227334	0.382891019808118	0.932755296952333	0	0	0.000160878358927845	0
1	99	171	0	0	0.670395963347423	0	0	99.8997192639866	0	1	0	0	0	0
1	99	172	0	0	0.4035	0	0	99.4962192639865	0	1	0	0	0	0
1	99	173	0	0	0.4035	0	0	99.0927192639866	0	1	0	0	0	0
1	99	174	12.1935483870968	0	2.69	0	2.33744982075189	106.258817830331	5.92256843916296	0	0	0	0.136343034559034	0
1	99	175	0	0	2.69	0	0.140246989245112	103.428570841086	3.23256843916296	0.432284661881837	0	0	0.00830569819652345	0
1	99	176	0	0	2.69	0	0.00841481935470554	100.730156021732	0.542568439162957	0.904712172166291	0	0	0.000516304685793034	0
1	99	177	0	0	0.670395963347423	0	0	100.059760058384	0	1	0	0	0	0
1	99	178	0	0	0.4035	0	0	99.6562600583842	0	1	0	0	0	0
1	99	179	0	0	0.4035	0	0	99.2527600583842	0	1	0	0	0	0
1	99	180	12.1935483870968	0	2.69	0	2.48788816748567	106.268420277995	5.92256843916296	0	0	0	0.150629716693904	0
1	99	181	0	0	2.69	0	0.14927329004914	103.429146987946	3.23256843916296	0.432284661881837	0	0	0.00916016972021071	0
1	99	182	0	0	2.69	0	0.00895639740295053	100.730190590543	0.542568439162957	0.904712172166291	0	0	0.000569170242349501	0
1	99	183	0	0	0.670395963347423	0	0	100.059794627196	0	1	0	0	0	0
1	99	184	0	0	0.4035	0	0	99.6562946271958	0	1	0	0	0	0
1	99	185	0	0	0.4035	0	0	99.2527946271958	0	1	0	0	0	0
1	99	186	12.1935483870968	0	2.69	0	2.48792066216857	106.268422352124	5.92256843916296	0	0	0	0.155800788817889	0
1	99	187	0	0	2.69	0	0.149275239730113	103.429147112394	3.23256843916296	0.432284661881837	0	0	0.00947148656112616	0
1	99	188	0	0	2.69	0	0.00895651438380369	100.73019059801	0.542568439162957	0.904712172166291	0	0	0.000588322119446312	0
1	99	189	0	0	0.670395963347423	0	0	100.059794634663	0	1	0	0	0	0
1	99	190	0	0	0.4035	0	0	99.6562946346627	0	1	0	0	0	0
1	99	191	0	0	0.4035	0	0	99.2527946346626	0	1	0	0	0	0
1	99	192	12.1935483870968	0	2.69	0	2.48792066918742	106.268422352572	5.92256843916296	0	0	0	0.160841096708491	0
1	99	193	0	0	2.69	0	0.149275240151243	103.429147112421	3.23256843916296	0.432284661881837	0	0	0.00977493236661542	0
1	99	194	0	0	2.69	0	0.00895651440907741	100.730190598012	0.542568439162957	0.904712172166291	0	0	0.000606989716766665	0
1	99	195	0	0	0.670395963347423	0	0	100.059794634664	0	1	0	0	0	0
1	99	196	0	0	0.4035	0	0	99.6562946346643	0	1	0	0	0	0
1	99	197	0	0	0.4035	0	0	99.2527946346643	0	1	0	0	0	0
1	99	198	12.1935483870968	0	2.69	0	2.48792066918893	106.268422352572	5.92256843916296	0	0	0	0.165755860951166	0
1	99	199	0	0	3.13	0	0.149275240151337	102.989147112421	2.79256843916296	0.509559050181153	0	0	0.0101138454768371	0
1	99	200	0	0	2.64889596334742	0	0.00895651440907741	100.331294634664	0.143672475815534	0.974767721172515	0	0	0.000627674134232947	0
1	99	201	0	0	0.4695	0	0	99.8617946346643	0	1	0	0	0	0
1	99	202	0	0	0.4695	0	0	99.3922946346643	0	1	0	0	0	0
1	99	203	12	0	3.13	0	2.05924731435023	106.203047320314	5.88455553593715	0	0	0	0.140016712858287	0
1	99	204	0	0	3.13	0	0.12355483886101	102.949492481453	2.75455553593715	0.516235013463552	0	0	0.00857470176481688	0
1	99	205	0	0	2.64889596334742	0	0.00741329033165982	100.293183227774	0.105659572589726	0.981443684454913	0	0	0.000532170121274901	0
1	99	206	0	0	0.4695	0	0	99.8236832277739	0	1	0	0	0	0
1	99	207	0	0	0.4695	0	0	99.3541832277739	0	1	0	0	0	0
1	99	208	12	0	3.13	0	2.02342259187332	106.200760635901	5.88455553593715	0	0	0	0.140794245981846	0
1	99	209	0	0	3.13	0	0.121405355512402	102.949355280388	2.75455553593715	0.516235013463552	0	0	0.00862333211475187	0
1	99	210	0	0	2.64889596334742	0	0.00728432133074534	100.29317499571	0.105659572589726	0.981443684454913	0	0	0.00053509036422693	0
1	99	211	0	0	0.4695	0	0	99.8236749957101	0	1	0	0	0	0
1	99	212	0	0	0.4695	0	0	99.3541749957101	0	1	0	0	0	0
1	99	213	12	0	3.13	0	2.02341485373327	106.200760141977	5.88455553593715	0	0	0	0.143988340943635	0
