CropSeqID	startDay	endDay	FOMCStoredStart	HUMCStoredStart	ROMCStoredStart	BiocharCStoredStart	FOMnStoredStart	HUMnStoredStart	ROMnStoredStart	FOMC_InputThisCrop	HUMC_InputThisCrop	BiocharC_InputThisCrop	CO2Emission	balance	FOMCStoredEnd	HUMCStoredEnd	ROMCStoredEnd	BiocharCStoredEnd	SoilOrganicCarbon	FOMnStoredEnd	HUMnStoredEnd	ROMnStoredEnd	Total_soil_N	FOMNInput	HUMNInput	Nmin	Org_N_leached	NStart	Nend	FOMnmineralised
CropSeqID	day	day	MgC/ha	MgC/ha	MgC/ha	MgC/ha	MgN/ha	MgN/ha	MgN/ha	MgC/ha/period	MgC/ha/period	MgC/ha/period	MgC/ha/period	MgC/ha/period	MgC/ha	MgC/ha	MgC/ha	MgC/ha	MgC/ha	MgN/ha	MgN/ha	MgN/ha	MgN/ha	MgN/ha/period	MgN/ha/period	MgN/ha/period	MgN/ha/period	MgN/ha	MgN/ha	MgN/ha/period
1	-8805	-8441	6460.46311803797	67083.3353386252	79662.3129089537	0	490.328984518973	5590.27794488543	6638.52607574614	6599.99999999998	0	0	6677.07535036705	1.16415321826935E-10	6460.46311803797	67003.076052496	79665.4968447157	0	153129.03601525	490.328984518973	5583.58967104133	6638.79140372631	12712.7100592866	440.000000000003	0	446.422945863935	0	12719.1330051505	12712.7100592866	440
1	-8440	-8076	6460.46311803797	67003.076052496	79665.4968447157	0	490.328984518973	5583.58967104133	6638.79140372631	6599.99999999998	0	0	6675.72294915581	2.61934474110603E-10	6460.46311803797	66924.1957625478	79668.6541855078	0	153053.313066094	490.328984518973	5577.01631354565	6639.05451545898	12706.3998135236	440.000000000003	0	446.310245763008	0	12712.7100592866	12706.3998135236	440
1	-8075	-7711	6460.46311803797	66924.1957625478	79668.6541855078	0	490.328984518973	5577.01631354565	6639.05451545898	6599.99999999998	0	0	6674.39378252397	2.91038304567337E-11	6460.46311803797	66846.6707839324	79671.7853815991	0	152978.919283569	490.328984518973	5570.55589866103	6639.31544846659	12700.2003316466	440.000000000003	0	446.199481877005	0	12706.3998135236	12700.2003316466	440
1	-7710	-7346	6460.46311803797	66846.6707839324	79671.7853815991	0	490.328984518973	5570.55589866103	6639.31544846659	6599.99999999998	0	0	6673.08745163884	-2.91038304567337E-11	6460.46311803797	66770.4778383615	79674.8908755311	0	152905.831831931	490.328984518973	5564.20648653013	6639.57423962759	12694.1097106767	440.000000000003	0	446.090620969906	0	12700.2003316466	12694.1097106767	440
1	-7345	-6981	6460.46311803797	66770.4778383615	79674.8908755311	0	490.328984518973	5564.20648653013	6639.57423962759	6599.99999999998	0	0	6671.80356450765	-2.91038304567337E-11	6460.46311803797	66695.5940471351	79677.97110225	0	152834.028267423	490.328984518973	5557.96617059459	6639.8309251875	12688.1260803011	440.000000000003	0	445.98363037564	0	12694.1097106767	12688.1260803011	440
1	-6980	-6616	6460.46311803797	66695.5940471351	79677.97110225	0	490.328984518973	5557.96617059459	6639.8309251875	6599.99999999998	0	0	6670.54173586011	0	6460.46311803797	66621.9969242877	79681.0264892371	0	152763.486531563	490.328984518973	5551.83307702398	6640.08554076976	12682.2476023127	440.000000000003	0	445.878477988348	0	12688.1260803011	12682.2476023127	440
1	-6615	-6251	6460.46311803797	66621.9969242877	79681.0264892371	0	490.328984518973	5551.83307702398	6640.08554076976	6599.99999999998	0	0	6669.30158703379	0	6460.46311803797	66549.6643698537	79684.0574566374	0	152694.184944529	490.328984518973	5545.80536415447	6640.33812138645	12676.4724700599	440.000000000003	0	445.77513225282	0	12682.2476023127	12676.4724700599	440
1	-6250	-5886	6460.46311803797	66549.6643698537	79684.0574566374	0	490.328984518973	5545.80536415447	6640.33812138645	6599.99999999998	0	0	6668.08274586022	1.45519152283669E-10	6460.46311803797	66478.5746632461	79687.0644173846	0	152626.102198669	490.328984518973	5539.88122193718	6640.58870144871	12670.7989079049	440.000000000003	0	445.673562155032	0	12676.4724700599	12670.7989079049	440
1	-5885	-5521	6460.46311803797	66478.5746632461	79687.0644173846	0	490.328984518973	5539.88122193718	6640.58870144871	6599.99999999998	0	0	6666.88484655461	8.73114913702011E-11	6460.46311803797	66408.7064567508	79690.0477773251	0	152559.217352114	490.328984518973	5534.0588713959	6640.83731477709	12665.225170692	440.000000000003	0	445.573737212899	0	12670.7989079049	12665.225170692	440
1	-5520	-5156	6460.46311803797	66408.7064567508	79690.0477773251	0	490.328984518973	5534.0588713959	6640.83731477709	6599.99999999998	0	0	6665.70752960557	1.45519152283669E-10	6460.46311803797	66340.0387691302	79693.00793534	0	152493.509822508	490.328984518973	5528.33656409419	6641.08399461166	12659.7495432248	440.000000000003	0	445.475627467144	0	12665.225170692	12659.7495432248	440
1	-5155	-4791	6460.46311803797	66340.0387691302	79693.00793534	0	490.328984518973	5528.33656409419	6641.08399461166	6599.99999999998	0	0	6664.55044166848	0	6460.46311803797	66272.5509793379	79695.9452834638	0	152428.95938084	490.328984518973	5522.71258161149	6641.32877362198	12654.3703397524	440.000000000003	0	445.379203472379	0	12659.7495432248	12654.3703397524	440
1	-4790	-4426	6460.46311803797	66272.5509793379	79695.9452834638	0	490.328984518973	5522.71258161149	6641.32877362198	6599.99999999998	0	0	6663.41323545909	1.45519152283669E-10	6460.46311803797	66206.2228203403	79698.8602070021	0	152365.54614538	490.328984518973	5517.18523502836	6641.57168391685	12649.0859034642	440.000000000003	0	445.284436288275	0	12654.3703397524	12649.0859034642	440
1	-4425	-4061	6460.46311803797	66206.2228203403	79698.8602070021	0	490.328984518973	5517.18523502836	6641.57168391685	6599.99999999998	0	0	6662.29556965043	1.74622982740402E-10	6460.46311803797	66141.0343730442	79701.7530846476	0	152303.25057573	490.328984518973	5511.75286442035	6641.81275705397	12643.8946059933	440.000000000003	0	445.191297470888	0	12649.0859034642	12643.8946059933	440
1	-4060	-3696	6460.46311803797	66141.0343730442	79701.7530846476	0	490.328984518973	5511.75286442035	6641.81275705397	6599.99999999998	0	0	6661.1971087703	1.16415321826935E-10	6460.46311803797	66076.9660603286	79704.6242885928	0	152242.053466959	490.328984518973	5506.41383836072	6642.0520240494	12638.7948469291	440.000000000003	0	445.099759064202	0	12643.8946059933	12638.7948469291	440
1	-3695	-3331	6460.46311803797	66076.9660603286	79704.6242885928	0	490.328984518973	5506.41383836072	6642.0520240494	6599.99999999998	0	0	6660.11752310105	2.91038304567337E-11	6460.46311803797	66013.9986411787	79707.4741846416	0	152181.935943858	490.328984518973	5501.16655343155	6642.2895153868	12633.7850533373	440.000000000003	0	445.00979359176	0	12638.7948469291	12633.7850533373	440
1	-3330	-2966	6460.46311803797	66013.9986411787	79707.4741846416	0	490.328984518973	5501.16655343155	6642.2895153868	6599.99999999998	0	0	6659.05648858108	-5.82076609134674E-11	6460.46311803797	65952.1132049197	79710.3031323195	0	152122.879455277	490.328984518973	5496.00943374331	6642.52526102663	12628.8636792889	440.000000000003	0	444.921374048423	0	12633.7850533373	12628.8636792889	440
1	-2965	-2601	6460.46311803797	65952.1132049197	79710.3031323195	0	490.328984518973	5496.00943374331	6642.52526102663	6599.99999999998	0	0	6658.01368670817	1.45519152283669E-10	6460.46311803797	65891.2911655508	79713.1114849801	0	152064.865768569	490.328984518973	5490.94093046257	6642.75929041501	12624.0292053965	440.000000000003	0	444.834473892364	0	12628.8636792889	12624.0292053965	440
1	-2600	-2236	6460.46311803797	65891.2911655508	79713.1114849801	0	490.328984518973	5490.94093046257	6642.75929041501	6599.99999999998	0	0	6656.9888044435	1.45519152283669E-10	6460.46311803797	65831.5142561746	79715.8995899126	0	152007.876964125	490.328984518973	5485.95952134789	6642.99163249271	12619.2801383596	440.000000000003	0	444.749067036975	0	12624.0292053965	12619.2801383596	440
1	-2235	-1871	6460.46311803797	65831.5142561746	79715.8995899126	0	490.328984518973	5485.95952134789	6642.99163249271	6599.99999999998	0	0	6655.98153411921	1.74622982740402E-10	6460.46311803797	65772.7645235236	79718.6677884442	0	151951.895430006	490.328984518973	5481.06371029363	6643.22231570368	12614.6150105163	440.000000000003	0	444.665127843287	0	12619.2801383596	12614.6150105163	440
1	-1870	-1506	6460.46311803797	65772.7645235236	79718.6677884442	0	490.328984518973	5481.06371029363	6643.22231570368	6599.99999999998	0	0	6654.99157334493	1.16415321826935E-10	6460.46311803797	65715.0243225788	79721.4164160439	0	151896.903856661	490.328984518973	5476.25202688157	6643.45136800366	12610.0323794042	440.000000000003	0	444.582631112091	0	12614.6150105163	12610.0323794042	440
1	-1505	-1141	6460.46311803797	65715.0243225788	79721.4164160439	0	490.328984518973	5476.25202688157	6643.45136800366	6599.99999999998	0	0	6654.01862491865	1.45519152283669E-10	6460.46311803797	65658.2763112823	79724.1458024216	0	151842.885231742	490.328984518973	5471.52302594019	6643.67881686847	12605.5308273276	440.000000000003	0	444.501552076572	0	12610.0323794042	12605.5308273276	440
1	-1140	-776	6460.46311803797	65658.2763112823	79724.1458024216	0	490.328984518973	5471.52302594019	6643.67881686847	6599.99999999998	0	0	6653.06239673717	2.91038304567337E-11	6460.46311803797	65602.5034453385	79726.8562716281	0	151789.822835005	490.328984518973	5466.87528711155	6643.90468930234	12601.1089609329	440.000000000003	0	444.421866394772	0	12605.5308273276	12601.1089609329	440
1	-775	-411	6460.46311803797	65602.5034453385	79726.8562716281	0	490.328984518973	5466.87528711155	6643.90468930234	6599.99999999998	0	0	6652.12260170862	2.3283064365387E-10	6460.46311803797	65547.6889731066	79729.5481421511	0	151737.700233296	490.328984518973	5462.30741442555	6644.12901184592	12596.7654107904	440.000000000003	0	444.343550142406	0	12601.1089609329	12596.7654107905	440
1	-410	-46	6460.46311803797	65547.6889731066	79729.5481421511	0	490.328984518973	5462.30741442555	6644.12901184592	6599.99999999998	0	0	6651.19895766721	8.73114913702011E-11	6460.46311803797	65493.8164305786	79732.2217270118	0	151686.501275628	490.328984518973	5457.81803588155	6644.35181058431	12592.4988309848	440.000000000003	0	444.266579805615	0	12596.7654107905	12592.4988309848	440
1	-45	319	6460.46311803797	65493.8164305786	79732.2217270118	0	490.328984518973	5457.81803588155	6644.35181058431	6599.99999999998	0	0	6650.29118728821	1.45519152283669E-10	6460.46311803797	65440.8696364445	79734.8773338575	0	151636.21008834	490.328984518973	5453.40580303704	6644.57311115479	12588.3078987108	440.000000000003	0	444.190932274034	0	12592.4988309848	12588.3078987108	440
1	320	684	6460.46311803797	65440.8696364445	79734.8773338575	0	490.328984518973	5453.40580303704	6644.57311115479	0	0	0	5923.31667889785	5.82076609134674E-11	1263.62163299563	64710.8937065612	79738.3780698852	0	145712.893409442	219.059871061122	5392.57447554677	6644.8648391571	12256.499185765	0	0	331.808712945814	0	12588.3078987108	12256.499185765	271.2691
1	685	1049	1263.62163299563	64710.8937065612	79738.3780698852	0	219.059871061122	5392.57447554677	6644.8648391571	0	0	0	2407.51117684876	-2.03726813197136E-10	247.076625541618	63316.9540470853	79741.3515599666	0	143305.382232594	97.8613157394382	5276.41283725711	6645.11262999722	12019.3867829938	0	0	237.112402771229	0	12256.499185765	12019.3867829938	121.1986
1	1050	1414	247.076625541618	63316.9540470853	79741.3515599666	0	97.8613157394382	5276.41283725711	6645.11262999722	0	0	0	1690.19551310826	0	48.2963944064595	61823.2335756371	79743.6567494417	0	141615.186719485	43.7153181198475	5151.93613130309	6645.30472912014	11840.9561785431	0	0	178.430604450683	0	12019.3867829938	11840.9561785431	54.146
1	1415	1779	48.2963944064595	61823.2335756371	79743.6567494417	0	43.7153181198475	5151.93613130309	6645.30472912014	0	0	0	1521.08307207443	1.16415321826935E-10	9.43784793327954	60339.3860248628	79745.2797746146	0	140094.103647411	19.5268381199105	5028.28216873857	6645.43998121788	11693.2489880764	0	0	147.707190466715	0	11840.9561785431	11693.2489880764	24.1885
1	1780	2144	9.43784793327954	60339.3860248628	79745.2797746146	0	19.5268381199105	5028.28216873857	6645.43998121788	0	0	0	1459.87706987305	2.91038304567337E-11	1.84379579763156	58886.1514521255	79746.2313296145	0	138634.226577538	8.72182037149527	4907.17928767713	6645.51927746788	11561.4203855165	0	0	131.828602559866	0	11693.2489880764	11561.4203855165	10.805
1	2145	2509	1.84379579763156	58886.1514521255	79746.2313296145	0	8.72182037149527	4907.17928767713	6645.51927746788	0	0	0	1420.44365452176	-2.91038304567337E-11	0.360114178615188	57466.8962175067	79746.5265913306	0	137213.782923016	3.89547519635235	4788.90801812556	6645.54388261088	11438.3473759328	0	0	123.073009583704	0	11561.4203855165	11438.3473759328	4.8263
1	2510	2874	0.360114178615188	57466.8962175067	79746.5265913306	0	3.89547519635235	4788.90801812556	6645.54388261088	0	0	0	1385.92518419024	0	0.0703170746639325	56081.60612159	79746.181300161	0	135827.857738826	1.73977440220383	4673.46717679917	6645.51510834675	11320.7220595481	0	0	117.625316384672	0	11438.3473759328	11320.7220595481	2.1557
1	2875	3239	0.0703170746639325	56081.60612159	79746.181300161	0	1.73977440220383	4673.46717679917	6645.51510834675	0	0	0	1353.01075944756	2.91038304567337E-11	0.0137271326534645	54729.6222511857	79745.2110010597	0	134474.846979378	0.776972500170631	4560.80185426548	6645.43425008831	11207.013076854	0	0	113.708982694163	0	11320.7220595481	11207.013076854	0.9628
1	3240	3604	0.0137271326534645	54729.6222511857	79745.2110010597	0	0.776972500170631	4560.80185426548	6645.43425008831	0	0	0	1321.03799326192	2.91038304567337E-11	0.0026791825695727	53410.1754044948	79743.6309024388	0	133153.808986116	0.346976088842478	4450.84795037456	6645.30257520323	11096.4975016666	0	0	110.515575187319	0	11207.013076854	11096.4975016666	0.43
1	3605	3969	0.0026791825695727	53410.1754044948	79743.6309024388	0	0.346976088842478	4450.84795037456	6645.30257520323	0	0	0	1289.8624498257	5.82076609134674E-11	0.00052279680689066	52122.4901578056	79741.455855688	0	131863.94653629	0.154944280552056	4343.5408464838	6645.12132130733	10988.8171120717	0	0	107.680389594958	0	11096.4975016666	10988.8171120717	0.192
1	3970	4334	0.00052279680689066	52122.4901578056	79741.455855688	0	0.154944280552056	4343.5408464838	6645.12132130733	0	0	0	1259.44124358461	-5.82076609134674E-11	0.000101994349603253	50865.8048326083	79738.7003581032	0	130604.505292706	0.069188596092428	4238.81706938402	6644.8916965086	10883.7779544887	0	0	105.039157582967	0	10988.8171120717	10883.7779544887	0.0858
1	4335	4699	0.000101994349603253	50865.8048326083	79738.7003581032	0	0.069188596092428	4238.81706938402	6644.8916965086	0	0	0	1229.75167295909	-4.36557456851006E-11	1.98946384942914E-05	49639.3750396284	79735.3785602238	0	129374.753619747	0.0308942223645978	4136.6145866357	6644.61488001865	10781.2603608767	0	0	102.517593612005	0	10883.7779544887	10781.2603608767	0.0383
1	4700	5064	1.98946384942914E-05	49639.3750396284	79735.3785602238	0	0.0308942223645978	4136.6145866357	6644.61488001865	0	0	0	1200.77531869243	-1.45519152283669E-10	3.87986573040254E-06	48442.4740233024	79731.5042738722	0	128173.978301054	0.0137944557025486	4036.8728352752	6644.29202282268	10681.1786525536	0	0	100.081708323123	0	10781.2603608767	10681.1786525536	0.0171
1	5065	5429	3.87986573040254E-06	48442.4740233024	79731.5042738722	0	0.0137944557025486	4036.8728352752	6644.29202282268	0	0	0	1172.49493049164	5.82076609134674E-11	7.56522385556794E-07	47274.3923896314	79727.0909801749	0	127001.483370563	0.00615909848906731	3939.53269913595	6643.92424834791	10583.4631065823	0	0	97.7155459712412	0	10681.1786525536	10583.4631065823	0.0076
1	5430	5794	7.56522385556794E-07	47274.3923896314	79727.0909801749	0	0.00615909848906731	3939.53269913595	6643.92424834791	0	0	0	1144.89381133209	5.82076609134674E-11	1.47487376090353E-07	46134.4377216551	79722.151837428	0	125856.589559231	0.00274989237596666	3844.53647680459	6643.512653119	10488.051879816	0	0	95.4112267663731	0	10583.4631065823	10488.051879816	0.0034
1	5795	6159	1.47487376090353E-07	46134.4377216551	79722.151837428	0	0.00274989237596666	3844.53647680459	6643.512653119	0	0	0	1117.95568960642	1.60071067512035E-10	2.87487682525065E-08	45021.9341808131	79716.6996887822	0	124738.633869624	0.00122772433825891	3751.82784840109	6643.05830739852	10394.8873835239	0	0	93.1644962920236	0	10488.051879816	10394.8873835239	0.0015
1	6160	6524	2.87487682525065E-08	45021.9341808131	79716.6996887822	0	0.00122772433825891	3751.82784840109	6643.05830739852	0	0	0	1091.66468667879	-8.73114913702011E-11	5.60296788301819E-09	43936.2221131903	79710.7470697494	0	123646.969182945	0.000548116999822014	3661.35184276586	6642.56225581245	10303.9146466953	0	0	90.9727368286367	0	10394.8873835239	10303.9146466953	0.0007
1	6525	6889	5.60296788301819E-09	43936.2221131903	79710.7470697494	0	0.000548116999822014	3661.35184276586	6642.56225581245	0	0	0	1066.00530323467	5.0931703299284E-10	1.0918287568546E-09	42876.6576641783	79704.3062155308	0	122580.96387971	0.00024469973686167	3573.05480534819	6642.0255179609	10215.0805680088	0	0	88.8340786864828	0	10303.9146466953	10215.0805680088	0.0003
1	6890	7254	1.0918287568546E-09	42876.6576641783	79704.3062155308	0	0.00024469973686167	3573.05480534819	6642.0255179609	0	0	0	1040.96240946717	2.03726813197136E-10	2.12731244106517E-10	41842.6124020694	79697.3890681732	0	121540.001470243	0.000109240105794397	3486.88436683912	6641.44908901443	10128.3335650937	0	0	86.7470029151737	0	10215.0805680088	10128.3335650937	0.0001
1	7255	7619	2.12731244106517E-10	41842.6124020694	79697.3890681732	0	0.000109240105794397	3486.88436683912	6641.44908901443	0	0	0	1016.52123617865	-7.27595761418343E-11	4.14429910717627E-11	40833.4729505089	79690.0072835553	0	120523.480234064	4.8766280027957E-05	3402.78941254241	6640.83394029627	10043.623401605	0	0	84.7101634886931	0	10128.3335650937	10043.623401605	0.0001
1	7620	7984	4.14429910717627E-11	40833.4729505089	79690.0072835553	0	4.8766280027957E-05	3402.78941254241	6640.83394029627	0	0	0	992.667366224854	1.16415321826935E-10	8.07265763014001E-12	39848.6406296311	79682.1722382082	0	119530.812867839	2.17694045939843E-05	3320.72005246926	6640.18101985068	9960.90109408934	0	0	82.722307515618	0	10043.623401605	9960.90109408934	0
1	7985	8349	8.07265763014001E-12	39848.6406296311	79682.1722382082	0	2.17694045939843E-05	3320.72005246926	6640.18101985068	0	0	0	969.386726183044	7.27595761418343E-11	1.57228055960154E-12	38887.5311056788	79673.8950359773	0	118561.426141656	9.71769705172876E-06	3240.6275921399	6639.49125299811	9880.11885485571	0	0	80.7822392336348	0	9960.90109408934	9880.11885485571	0
1	8350	8714	1.57228055960154E-12	38887.5311056788	79673.8950359773	0	9.71769705172876E-06	3240.6275921399	6639.49125299811	0	0	0	946.665578221091	5.82076609134674E-11	3.06192072542928E-13	37949.5740489114	79665.1865145236	0	117614.760563435	4.33780968797988E-06	3162.46450407595	6638.76554287697	9801.23005129073	0	0	78.8888035649816	0	9880.11885485571	9801.23005129073	0
1	8715	9079	3.06192072542928E-13	37949.5740489114	79665.1865145236	0	4.33780968797988E-06	3162.46450407595	6638.76554287697	0	0	0	924.490512157154	1.16415321826935E-10	5.96225341776907E-14	37034.2127996052	79656.0572516725	0	116690.270051278	1.93628105351328E-06	3086.1843999671	6638.00477097271	9724.18917287609	0	0	77.0408784146348	0	9801.23005129073	9724.18917287609	0
1	9080	9444	5.96225341776907E-14	37034.2127996052	79656.0572516725	0	1.93628105351328E-06	3086.1843999671	6638.00477097271	0	0	0	902.848437704072	7.27595761418343E-11	1.16086470500503E-14	36140.9040419606	79646.517571613	0	115787.421613574	8.64285981403562E-07	3011.74200349672	6637.20979763442	9648.95180199542	0	0	75.2373708806736	0	9724.18917287609	9648.95180199542	0
1	9445	9809	1.16086470500503E-14	36140.9040419606	79646.517571613	0	8.64285981403562E-07	3011.74200349672	6637.20979763442	0	0	0	881.72657689676	4.36557456851006E-11	2.26000533530713E-15	35269.1174857284	79636.5775509484	0	114905.695036677	3.8577857253406E-07	2939.0931238107	6636.38146257904	9575.47458677551	0	0	73.4772152199075	0	9648.95180199542	9575.47458677551	0
1	9810	10174	2.26000533530713E-15	35269.1174857284	79636.5775509484	0	3.8577857253406E-07	2939.0931238107	6636.38146257904	0	0	0	861.112456695596	0	4.39942482900466E-16	34418.3355553759	79626.2470246053	0	114044.582579981	1.7219108575162E-07	2868.19462961466	6635.52058538378	9503.71521517063	0	0	71.7593716048868	0	9575.47458677551	9503.71521517063	0
1	10175	10539	4.39942482900466E-16	34418.3355553759	79626.2470246053	0	1.7219108575162E-07	2868.19462961466	6635.52058538378	0	0	0	840.993901762867	-8.73114913702011E-11	8.56333089607837E-17	33588.0530866167	79615.5355916017	0	113203.588678218	7.68555985467228E-08	2799.00442388473	6634.62796596681	9433.63238992839	0	0	70.0828252422343	0	9503.71521517063	9433.63238992839	0
1	10540	10904	8.56333089607837E-17	33588.0530866167	79615.5355916017	0	7.68555985467228E-08	2799.00442388473	6634.62796596681	0	0	0	821.359027408752	-2.91038304567337E-11	1.66667783374441E-17	32777.7770301308	79604.4526206789	0	112382.22965081	3.43030685566117E-08	2731.48141917757	6633.70438505657	9365.18580426845	0	0	68.4465856599472	0	9433.63238992839	9365.18580426844	0
1	10905	11269	1.66667783374441E-17	32777.7770301308	79604.4526206789	0	3.43030685566117E-08	2731.48141917757	6633.70438505657	0	0	0	802.196232702478	1.60071067512035E-10	3.24357797503119E-18	31987.0261623077	79593.0072557994	0	111580.033418107	1.5310288360428E-08	2665.58551352564	6632.75060464995	9298.3361181909	0	0	66.8496860775449	0	9365.18580426844	9298.3361181909	0
1	11270	11634	3.24357797503119E-18	31987.0261623077	79593.0072557994	0	1.5310288360428E-08	2665.58551352564	6632.75060464995	0	0	0	783.494193744434	5.82076609134674E-11	6.31193240770671E-19	31215.3308028469	79581.2084215157	0	110796.539224363	6.83324530091656E-09	2601.27756690391	6631.76736845964	9233.04493537038	0	0	65.2911828205197	0	9298.3361181909	9233.04493537038	0
1	11635	11999	6.31193240770671E-19	31215.3308028469	79581.2084215157	0	6.83324530091656E-09	2601.27756690391	6631.76736845964	0	0	0	765.241857096951	0	1.22819447897798E-19	30462.2325390558	79569.0648282098	0	110031.297367266	3.04974961056319E-09	2538.51937825465	6630.75540235082	9169.27478060852	0	0	63.7701547618599	0	9233.04493537038	9169.27478060852	0
1	12000	12364	1.22819447897798E-19	30462.2325390558	79569.0648282098	0	3.04974961056319E-09	2538.51937825465	6630.75540235082	0	0	0	747.428433367762	5.82076609134674E-11	2.38968230997997E-20	29727.2839566881	79556.5849772097	0	109283.868933898	1.36111608711384E-09	2477.27366305734	6629.71541476747	9106.98907782618	0	0	62.2857027823429	0	9169.27478060852	9106.98907782618	0
1	12365	12729	2.38968230997997E-20	29727.2839566881	79556.5849772097	0	1.36111608711384E-09	2477.27366305734	6629.71541476747	0	0	0	730.043390945305	-1.45519152283669E-10	4.64924871567718E-21	29010.0483771679	79543.7771657848	0	108553.825542953	6.07463548912461E-10	2417.50403143066	6628.64809714873	9046.15212857999	0	0	60.8369492461825	0	9106.98907782618	9046.15212857999	0
1	12730	13094	4.64924871567718E-21	29010.0483771679	79543.7771657848	0	6.07463548912461E-10	2417.50403143066	6628.64809714873	0	0	0	713.076449880425	0	9.04474378400319E-22	28310.0996010512	79530.6494920211	0	107840.749093072	2.71106296944564E-10	2359.17496675426	6627.55412433509	8986.72909108962	0	0	59.4230374903727	0	9046.15212857999	8986.72909108962	0
1	13095	13459	9.04474378400319E-22	28310.0996010512	79530.6494920211	0	2.71106296944564E-10	2359.17496675426	6627.55412433509	0	0	0	696.517575911763	-2.91038304567337E-11	1.75947002203629E-22	27627.0216575775	79517.209859583	0	107144.23151716	1.209911357782E-10	2302.25180479812	6626.43415496525	8928.6859597635	0	0	58.0431313261251	0	8986.72909108962	8928.6859597635	0
1	13460	13824	1.75947002203629E-22	27627.0216575775	79517.209859583	0	1.209911357782E-10	2302.25180479812	6626.43415496525	0	0	0	680.356974631722	-1.45519152283669E-11	3.42247881292528E-23	26960.4085601688	79503.46598236	0	106463.874542529	5.39960882842803E-11	2246.7007133474	6625.28883186333	8871.98954521078	0	0	56.6964145527108	0	8928.6859597635	8871.98954521078	0
1	13825	14189	3.42247881292528E-23	26960.4085601688	79503.46598236	0	5.39960882842803E-11	2246.7007133474	6625.28883186333	0	0	0	664.585085789447	8.73114913702011E-11	6.6569314604758E-24	26309.8640677354	79489.4253890039	0	105799.289456739	2.40971710262507E-11	2192.48867231128	6624.11878241699	8816.6074547283	0	0	55.3820904824897	0	8871.98954521078	8816.6074547283	0
1	14190	14554	6.6569314604758E-24	26309.8640677354	79489.4253890039	0	2.40971710262507E-11	2192.48867231128	6624.11878241699	0	0	0	649.192577727774	1.45519152283669E-11	1.29474099681456E-24	25675.0014516535	79475.095427358	0	105150.096879011	1.07538765613916E-11	2139.58345430446	6622.9246189465	8762.50807325097	0	0	54.0993814773283	0	8816.6074547283	8762.50807325097	0
1	14555	14919	1.29474099681456E-24	25675.0014516535	79475.095427358	0	1.07538765613916E-11	2139.58345430446	6622.9246189465	0	0	0	634.170341950603	5.82076609134674E-11	2.51807255505081E-25	25055.4432682791	79460.4832687817	0	104515.926537061	4.79909625296023E-12	2087.95360568993	6621.70693906514	8709.66054475507	0	0	52.8475284958949	0	8762.50807325097	8709.66054475507	0
1	14920	15284	2.51807255505081E-25	25055.4432682791	79460.4832687817	0	4.79909625296023E-12	2087.95360568993	6621.70693906514	0	0	0	619.509487819079	-2.91038304567337E-11	4.89701109371756E-26	24450.8211368707	79445.5959123711	0	103896.417049242	2.14165490147215E-12	2037.56842807256	6620.46632603092	8658.03475410348	0	0	51.6257906515912	0	8709.66054475507	8658.03475410348	0
1	15285	15649	4.89701109371756E-26	24450.8211368707	79445.5959123711	0	2.14165490147215E-12	2037.56842807256	6620.46632603092	0	0	0	605.201337371803	1.45519152283669E-11	9.52296929659884E-27	23860.7755227901	79430.4401890798	0	103291.21571187	9.55730230544846E-13	1988.39796023251	6619.20334908999	8607.6013093225	0	0	50.4334447809852	0	8658.03475410348	8607.6013093225	0
1	15650	16014	9.52296929659884E-27	23860.7755227901	79430.4401890798	0	9.55730230544846E-13	1988.39796023251	6619.20334908999	0	0	0	591.237420266997	0	1.85179550898412E-27	23284.9555258602	79415.0227657427	0	102699.978291603	4.26498129620299E-13	1940.41296048835	6617.91856381189	8558.33152430024	0	0	49.2697850222521	0	8607.6013093225	8558.33152430024	0
1	16015	16379	1.85179550898412E-27	23284.9555258602	79415.0227657427	0	4.26498129620299E-13	1940.41296048835	6617.91856381189	0	0	0	577.609468844487	-1.45519152283669E-10	3.60075750001399E-28	22723.0186737563	79399.3501490023	0	102122.368822759	1.90324668346608E-13	1893.58488947969	6616.61251241686	8510.19740189655	0	0	48.1341224036951	0	8558.33152430024	8510.19740189655	0
1	16380	16744	3.60075750001399E-28	22723.0186737563	79399.3501490023	0	1.90324668346608E-13	1893.58488947969	6616.61251241686	0	0	0	564.309413303277	-2.91038304567337E-11	7.00125261526035E-29	22174.6307203129	79383.4286891425	0	101558.059409455	8.49316058462979E-14	1847.88589335941	6615.2857240952	8463.17161745461	0	0	47.0257844419375	0	8510.19740189655	8463.17161745461	0
1	16745	17109	7.00125261526035E-29	22174.6307203129	79383.4286891425	0	8.49316058462979E-14	1847.88589335941	6615.2857240952	0	0	0	551.329376993416	0	1.36125483122619E-29	21639.4654486304	79367.2645838316	0	101006.730032462	3.79000729400159E-14	1803.28878738586	6613.9387153193	8417.22750270516	0	0	45.944114749449	0	8463.17161745461	8417.22750270516	0
1	17110	17474	1.36125483122619E-29	21639.4654486304	79367.2645838316	0	3.79000729400159E-14	1803.28878738586	6613.9387153193	0	0	0	538.661671818519	0	2.64658401057338E-30	21117.2044788678	79350.8638817756	0	100468.068360643	1.69124824412797E-14	1759.76703990565	6612.57199014797	8372.33903005362	0	0	44.8884726515444	0	8417.22750270516	8372.33903005362	0
